,team_nusers,team_degree,team_degree_centrality,team_betweenness_centrality,team_closeness_centrality,team_eigenvector_centrality,team_pagerank,team_avg_users_nshot,team_avg_users_in_degree,team_avg_users_out_degree,team_avg_users_rank,team_avg_users_diversity,team_avg_users_nskills,team_avg_users_nfollowers,team_avg_users_nfollowings,team_avg_users_avg_shots_ranking,team_avg_users_avg_shots_ntags,team_avg_users_avg_shots_ncomments,team_avg_users_avg_shots_nlikes,team_avg_users_avg_shots_nviews,team_avg_users_avg_shots_diversity
412,5,1,0.000246,0.000000,0.000329,0.000000,0.000472,8.240000,46.480000,26.080000,0.917333,0.340243,1.280000,360.240000,89.080000,0.001003,0.055118,0.032147,0.565714,21.075322,0.005767
413,8,7,0.001725,0.000948,0.028246,0.033041,0.001251,7.000000,65.046875,23.796875,0.049132,0.303109,1.078125,514.843750,54.093750,0.007442,0.255052,0.198910,2.829359,69.300080,0.028795
414,7,1,0.000246,0.000000,0.016116,0.000006,0.000357,1.306122,4.510204,9.653061,0.034014,0.124596,0.428571,19.408163,16.285714,0.007114,0.172235,0.053757,2.160286,31.713424,0.013953
415,4,0,0.000000,0.000000,0.000000,0.000000,0.000091,7.625000,15.875000,48.500000,0.106250,0.509078,1.812500,119.125000,156.875000,0.008768,0.093992,0.026563,0.420037,12.387434,0.012767
416,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.222222,2.555556,79.555556,1.351852,0.452397,1.333333,12.666667,217.666667,0.013889,0.476100,0.137234,2.197450,35.304117,0.033196
417,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,28.000000,77.000000,370.000000,0.666667,2.234912,6.000000,395.000000,859.000000,0.005555,0.366071,0.089286,1.577806,63.053571,0.037433
418,4,0,0.000000,0.000000,0.000000,0.000000,0.000091,7.312500,4.437500,53.187500,0.054167,0.255856,1.062500,38.812500,151.937500,0.021646,0.200292,0.442627,1.569098,23.867248,0.018127
419,4,1,0.000246,0.000000,0.000493,0.000000,0.000340,9.437500,12.125000,27.250000,0.089062,0.363518,1.437500,95.937500,89.000000,0.001604,0.045975,0.017752,0.181604,4.103652,0.002930
420,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,4.444444,7.333333,75.888889,0.069841,0.383850,1.888889,55.666667,219.666667,0.005432,0.311539,0.033092,1.756991,19.291795,0.010368
421,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,21.000000,6.000000,201.000000,0.200000,2.187654,10.000000,69.000000,591.000000,0.011366,0.326531,0.058957,0.739229,20.546485,0.034802
