,team_nusers,team_degree,team_degree_centrality,team_betweenness_centrality,team_closeness_centrality,team_eigenvector_centrality,team_pagerank,team_avg_users_nshot,team_avg_users_in_degree,team_avg_users_out_degree,team_avg_users_rank,team_avg_users_diversity,team_avg_users_nskills,team_avg_users_nfollowers,team_avg_users_nfollowings,team_avg_users_avg_shots_ranking,team_avg_users_avg_shots_ntags,team_avg_users_avg_shots_ncomments,team_avg_users_avg_shots_nlikes,team_avg_users_avg_shots_nviews,team_avg_users_avg_shots_diversity
15,2,2,0.000493,0.000000,0.000493,0.000000,0.000606,3.250000,5.250000,5.250000,2.821429,0.371068,1.750000,24.000000,16.250000,0.113582,1.921875,2.531250,12.802083,149.817708,0.259731
16,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,2.250000,1.500000,3.250000,0.050000,0.219767,1.250000,10.500000,8.250000,0.017708,0.576389,0.479167,4.131944,40.145833,0.034656
17,7,0,0.000000,0.000000,0.000000,0.000000,0.000091,2.836735,1.591837,4.775510,0.038095,0.188584,0.979592,11.857143,11.408163,0.002266,0.072827,0.007446,0.226775,9.379070,0.007944
18,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,6.333333,3.555556,9.666667,1.277778,0.141677,0.888889,12.111111,20.333333,0.025887,1.045244,0.026158,2.560854,23.443210,0.117930
19,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,8.000000,6.000000,12.000000,0.000000,0.000000,0.000000,23.000000,20.000000,0.036979,0.453125,0.125000,3.437500,56.515625,0.069925
20,4,0,0.000000,0.000000,0.000000,0.000000,0.000091,13.250000,4.937500,5.875000,0.108333,0.607586,2.312500,28.875000,16.437500,0.019118,0.837208,0.019489,1.140184,55.270032,0.176576
21,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,22.000000,12.000000,90.000000,0.500000,1.243988,4.000000,115.000000,163.000000,0.010279,0.274793,0.051653,0.636364,33.915289,0.034992
22,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,6.250000,2.250000,15.250000,0.200000,0.463057,1.250000,10.250000,26.250000,0.016863,0.580177,0.142505,2.145776,28.787190,0.042939
23,1,1,0.000246,0.000000,0.000246,0.000000,0.000606,4.000000,68.000000,13.000000,0.000000,0.000000,0.000000,242.000000,41.000000,0.045833,1.250000,0.125000,3.375000,58.437500,0.056321
24,4,0,0.000000,0.000000,0.000000,0.000000,0.000091,6.812500,3.937500,7.875000,0.064583,0.450220,1.625000,38.187500,40.375000,0.002099,0.178994,0.008208,0.266140,12.019747,0.013219
25,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,14.000000,5.500000,22.500000,0.221429,0.907246,3.000000,20.250000,41.500000,0.007374,0.066490,0.013600,0.317326,4.648871,0.007133
26,6,2,0.000493,0.000000,0.000555,0.000000,0.000596,3.861111,4.944444,5.333333,0.060494,0.332793,1.277778,16.083333,10.944444,0.004017,0.119186,0.014135,0.242136,11.651283,0.011730
27,4,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.500000,1.812500,3.750000,0.097917,0.409415,1.437500,7.937500,7.312500,0.011505,0.384918,0.101545,1.444987,23.382083,0.045457
28,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,6.000000,11.000000,16.000000,0.500000,3.302784,10.000000,26.000000,38.000000,0.055736,1.388889,0.111111,4.388889,55.611111,0.256547
29,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,17.000000,4.000000,3.000000,0.333333,1.422669,6.000000,10.000000,8.000000,0.021041,0.314879,0.010381,1.024221,11.304498,0.053342
30,8,3,0.000739,0.000068,0.018885,0.000361,0.000674,7.296875,11.843750,22.203125,0.026538,0.124667,0.625000,66.734375,52.484375,0.001321,0.047152,0.018401,0.293154,5.860078,0.004223
31,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,9.000000,8.333333,14.777778,0.133862,0.744558,2.888889,58.111111,43.000000,0.003364,0.111610,0.031574,0.708136,12.602398,0.013034
32,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,36.000000,8.000000,62.000000,0.300000,1.944547,10.000000,59.000000,160.000000,0.004577,0.325617,0.024691,0.457562,15.412037,0.038882
33,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,1.777778,0.666667,0.888889,0.111111,0.462755,1.666667,1.777778,1.888889,0.012384,0.408056,0.057778,2.028056,21.162500,0.062004
34,4,0,0.000000,0.000000,0.000000,0.000000,0.000091,10.625000,5.500000,6.437500,0.062500,0.222038,1.250000,35.375000,24.937500,0.013128,0.336345,0.193660,1.612762,28.885940,0.031576
35,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,7.250000,2.250000,3.500000,0.100000,0.340655,1.250000,9.250000,11.000000,0.052300,0.723765,0.254801,5.314986,61.470422,0.083797
36,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,12.750000,4.250000,22.000000,0.145833,0.749971,3.250000,11.250000,46.250000,0.005528,0.186416,0.013206,0.763743,13.169853,0.015439
37,7,1,0.000246,0.000000,0.000246,0.000000,0.000606,2.346939,2.877551,8.734694,0.251361,0.137896,0.551020,9.489796,21.285714,0.003552,0.153030,0.070533,0.615430,10.870271,0.018558
38,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,13.000000,5.000000,10.000000,0.000000,0.000000,0.000000,39.000000,33.000000,0.030079,0.224852,0.195266,2.408284,50.124260,0.035327
39,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,9.000000,9.000000,4.000000,0.750000,1.716261,4.000000,79.000000,8.000000,0.025019,1.197531,0.000000,0.876543,45.432099,0.145198
40,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.500000,0.250000,9.250000,0.125000,0.351551,1.000000,2.500000,21.000000,0.015980,0.559012,0.087778,1.583333,35.519753,0.072994
41,2,1,0.000246,0.000000,0.000329,0.000000,0.000472,14.500000,5.000000,9.000000,0.055556,0.522769,2.250000,23.750000,19.500000,0.003293,0.240604,0.012543,0.472465,18.814075,0.022313
42,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,2.000000,8.000000,15.000000,0.500000,1.368552,4.000000,23.000000,57.000000,0.070455,5.250000,3.000000,12.750000,223.000000,0.406289
43,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,12.000000,4.000000,10.000000,0.200000,0.710109,5.000000,21.000000,42.000000,0.010301,0.361111,0.090278,0.673611,17.006944,0.026388
44,6,2,0.000493,0.000000,0.000493,0.000000,0.000875,6.472222,4.861111,13.027778,0.044753,0.131792,0.583333,30.194444,29.361111,0.000950,0.033752,0.003371,0.069052,2.708720,0.002121
45,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,14.000000,2.000000,1.000000,0.000000,0.000000,0.000000,25.000000,6.000000,0.010473,0.637755,0.020408,1.209184,22.107143,0.050993
46,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,24.000000,8.000000,86.000000,0.500000,2.485406,10.000000,39.000000,166.000000,0.004396,0.263889,0.019097,0.447917,10.779514,0.018375
47,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.000000,1.000000,5.000000,11.000000,0.000000,0.000000,3.000000,7.000000,0.166667,0.888889,0.333333,6.666667,66.666667,0.264184
48,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,8.000000,6.000000,46.000000,0.100000,1.155236,10.000000,42.000000,95.000000,0.013238,1.203125,0.171875,3.437500,53.640625,0.064947
49,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,0.555556,0.333333,2.333333,0.000000,0.095762,0.444444,1.222222,5.555556,0.009259,0.305556,0.638889,8.250000,71.000000,0.046105
50,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,20.750000,2.000000,1.750000,0.100000,0.266678,1.250000,10.250000,5.750000,0.000640,0.090706,0.001326,0.135500,2.069260,0.010668
51,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,4.000000,2.250000,9.750000,0.000000,0.115316,0.750000,14.250000,25.250000,0.126772,0.616667,0.523333,15.436667,135.771111,0.109540
52,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.250000,0.000000,1.500000,0.000000,0.000000,0.000000,7.250000,1.750000,0.011275,0.597500,0.323056,2.222778,31.968056,0.045192
53,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,12.500000,0.750000,3.750000,0.200000,1.100012,4.500000,17.000000,19.750000,0.063207,0.287109,0.127930,3.834744,45.363064,0.029603
54,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,10.000000,5.000000,18.000000,0.333333,1.246414,6.000000,64.000000,50.000000,0.006127,0.860000,0.100000,1.070000,48.140000,0.039639
55,2,2,0.000493,0.000000,0.020188,0.000460,0.000495,93.250000,602.500000,89.000000,0.075000,0.633070,2.500000,6438.750000,251.250000,0.000059,2.007347,10.006684,325.700993,32952.139104,0.093945
56,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,42.000000,167.000000,200.500000,0.325000,1.453058,4.250000,1474.000000,441.750000,0.005694,0.447953,0.192552,2.569741,44.264938,0.048258
57,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,7.000000,5.000000,9.000000,0.200000,0.641149,5.000000,31.000000,11.000000,0.033042,0.693878,0.428571,5.122449,110.775510,0.088679
58,3,1,0.000246,0.000000,0.000246,0.000000,0.000606,11.222222,47.222222,22.333333,0.070370,0.480227,1.777778,409.555556,40.555556,0.056528,0.256317,1.022249,12.536870,163.760472,0.052034
59,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,4.333333,1.888889,2.888889,1.253968,0.221201,0.888889,8.888889,4.888889,0.011450,0.447581,0.045502,1.243487,24.019941,0.046044
60,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,9.000000,7.000000,18.750000,0.166667,0.459689,2.500000,29.750000,85.500000,0.062777,1.026939,0.003265,2.573469,68.073878,0.070990
61,8,1,0.000246,0.000000,0.022183,0.001056,0.000275,7.468750,28.578125,13.046875,0.049740,0.190200,0.703125,194.046875,31.296875,0.000487,0.038619,0.023165,0.391304,7.433768,0.003348
62,2,1,0.000246,0.000000,0.000246,0.000000,0.000606,2.750000,2.500000,7.500000,0.125000,0.311368,1.000000,7.000000,13.750000,0.050625,1.347500,0.032500,1.270000,44.815000,0.124435
63,0,1,0.000246,0.000000,0.000246,0.000000,0.000606,,,,,,,,,,,,,,
64,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,7.000000,1.000000,7.000000,0.000000,0.000000,0.000000,12.000000,20.000000,0.024684,0.489796,0.224490,1.224490,26.346939,0.036862
65,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.000000,6.000000,9.000000,0.142857,0.899938,7.000000,15.000000,20.000000,0.052910,2.111111,0.444444,10.777778,46.444444,0.226027
66,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,4.000000,1.500000,3.000000,0.200000,0.446570,1.250000,6.000000,6.500000,0.001408,0.542013,0.003086,1.020723,7.274943,0.014145
67,5,3,0.000739,0.000075,0.018899,0.000194,0.000780,19.520000,46.640000,20.880000,0.493333,0.171732,0.640000,333.760000,49.760000,0.001654,0.155171,0.094428,1.740292,25.411465,0.011207
68,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,4.500000,2.000000,3.250000,0.150000,0.828279,5.000000,6.750000,5.500000,0.018056,0.291667,0.022569,1.192708,12.604167,0.047157
69,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,1.000000,6.000000,13.000000,0.000000,0.000000,0.000000,21.000000,38.000000,0.000000,5.000000,1.000000,41.000000,454.000000,0.383495
70,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,2.333333,2.111111,2.555556,0.000000,0.000000,0.000000,7.333333,6.777778,0.010177,0.539095,0.364883,2.722908,59.633745,0.035737
71,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,2.750000,0.750000,3.250000,0.000000,0.000000,0.000000,4.750000,5.500000,0.005455,2.385000,0.265000,8.952500,147.122500,0.046838
72,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,10.000000,0.000000,0.000000,0.000000,36.000000,271.000000,0.000000
73,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,8.000000,2.000000,6.000000,0.000000,0.505918,6.000000,21.000000,19.000000,0.002865,1.265625,0.250000,3.625000,51.937500,0.030852
74,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,29.000000,39.000000,26.000000,0.125000,1.975745,8.000000,365.000000,48.000000,0.011042,0.205707,0.061831,0.876338,21.474435,0.034560
75,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,6.777778,3.777778,2.333333,0.127160,0.830200,3.222222,24.333333,9.111111,0.043161,0.949610,0.008102,0.983303,16.486947,0.165676
76,2,3,0.000739,0.000000,0.028514,0.070408,0.000498,35.500000,73.750000,63.000000,0.125000,0.767140,2.500000,555.500000,174.750000,0.000475,1.070765,0.132908,2.148533,39.101543,0.008655
77,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,23.000000,7.000000,77.000000,0.363636,2.765427,11.000000,63.000000,186.000000,0.002633,0.253308,0.049149,0.516068,16.071834,0.015671
78,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,4.750000,1.500000,4.000000,0.041667,0.236383,1.500000,12.250000,10.500000,0.026076,0.159541,0.033827,0.752398,12.869592,0.031409
79,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,16.250000,3.500000,5.750000,0.000000,0.000000,0.000000,29.750000,22.000000,0.004631,0.075725,0.017477,0.277531,5.024182,0.008289
80,5,1,0.000246,0.000000,0.000246,0.000000,0.000606,3.680000,4.200000,3.200000,0.473333,0.144387,0.560000,32.040000,5.960000,0.039245,0.730185,0.429018,8.355520,181.400865,0.110044
81,10,0,0.000000,0.000000,0.000000,0.000000,0.000091,6.750000,7.190000,7.800000,0.031464,0.163042,0.610000,39.980000,20.080000,0.000689,0.018216,0.008276,0.125763,3.007900,0.001334
82,8,0,0.000000,0.000000,0.000000,0.000000,0.000091,4.890625,10.718750,7.968750,0.044531,0.195474,0.828125,87.843750,26.593750,0.002800,0.169185,0.110194,1.949528,54.806155,0.013023
83,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,13.000000,4.000000,0.000000,1.666667,0.777778,11.444444,289.222222,0.015570
84,4,0,0.000000,0.000000,0.000000,0.000000,0.000091,4.937500,3.937500,13.562500,0.093750,0.257348,0.937500,21.625000,29.125000,0.003024,0.492026,0.010377,1.185541,34.153545,0.005928
85,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,1.250000,1.000000,1.500000,0.062500,0.528330,4.250000,8.000000,2.750000,0.050728,1.631944,0.312500,3.451389,67.534722,0.180920
86,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,12.500000,1.250000,5.750000,2.916667,0.538543,1.500000,8.250000,22.250000,0.006619,0.537922,0.021608,0.891959,22.147311,0.047348
87,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,6.000000,0.000000,1.000000,0.333333,1.236509,6.000000,4.000000,3.000000,0.046296,1.194444,0.138889,3.555556,56.444444,0.168270
88,5,0,0.000000,0.000000,0.000000,0.000000,0.000091,9.040000,10.960000,22.080000,0.101429,0.382877,1.360000,51.800000,45.600000,0.010394,0.181020,0.043676,0.578966,14.936944,0.021135
89,4,4,0.000986,0.000068,0.026404,0.025646,0.000735,38.312500,139.937500,22.750000,0.077753,0.287949,1.500000,1453.375000,59.187500,0.002349,0.178062,0.003594,0.278009,10.435402,0.001303
90,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,0.750000,1.250000,1.500000,0.125000,1.049020,5.000000,6.500000,3.250000,0.159091,2.375000,1.500000,13.375000,206.062500,0.381861
91,4,4,0.000986,0.000000,0.025836,0.042055,0.000554,33.562500,101.312500,32.750000,0.067708,0.423288,1.687500,732.062500,93.062500,0.001751,0.074112,0.013348,0.509271,14.738511,0.006016
92,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,14.000000,2.000000,8.000000,0.166667,0.805451,6.000000,10.000000,32.000000,0.013294,0.744898,0.051020,1.520408,18.142857,0.054499
93,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,23.000000,10.000000,11.000000,0.300000,1.781146,10.000000,43.000000,25.000000,0.022212,0.117202,0.020794,0.275992,8.257089,0.028426
94,4,0,0.000000,0.000000,0.000000,0.000000,0.000091,10.187500,4.125000,7.062500,0.118750,0.255823,0.937500,35.062500,21.250000,0.008135,0.226329,0.109659,0.917867,14.583210,0.024366
95,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,9.000000,2.000000,7.000000,0.000000,0.000000,0.000000,29.000000,22.000000,0.038507,0.555556,0.086420,1.987654,46.061728,0.072903
96,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,7.000000,5.000000,7.000000,0.285714,1.179148,7.000000,24.000000,17.000000,0.027438,0.959184,0.040816,2.346939,62.673469,0.114240
97,9,0,0.000000,0.000000,0.000000,0.000000,0.000091,6.753086,4.641975,12.543210,0.029276,0.141004,0.493827,31.086420,31.913580,0.000993,0.023424,0.003725,0.070232,1.665266,0.002084
98,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.000000,0.000000,2.000000,11.000000,0.000000,0.000000,1.000000,13.000000,0.148148,0.777778,0.000000,5.666667,31.666667,0.109961
99,3,1,0.000246,0.000000,0.000493,0.000000,0.000340,5.555556,3.555556,11.222222,0.061728,0.341386,2.000000,17.444444,23.555556,0.001736,1.433946,0.564059,3.737347,211.461156,0.009883
100,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,34.000000,36.000000,16.000000,0.857143,2.845606,7.000000,347.000000,43.000000,0.004841,0.187716,0.050173,0.757785,19.401384,0.016080
101,11,0,0.000000,0.000000,0.000000,0.000000,0.000091,2.479339,42.363636,5.388430,0.104408,0.060293,0.214876,321.008264,18.140496,0.006597,0.098530,0.316387,5.978127,190.118447,0.011739
102,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,1.000000,0.750000,0.750000,0.000000,0.000000,0.000000,4.250000,3.750000,0.010417,0.583333,1.111111,9.916667,97.472222,0.030284
103,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,7.000000,1.000000,6.000000,0.000000,0.000000,0.000000,5.000000,16.000000,0.025510,0.693878,0.102041,1.653061,34.938776,0.105502
104,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,8.000000,1.500000,17.750000,0.125000,0.787817,2.500000,14.750000,31.500000,0.010055,0.595554,0.197120,2.576562,28.742502,0.027226
105,4,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.125000,3.187500,10.250000,0.082143,0.431272,1.375000,12.187500,20.500000,0.002373,0.198465,0.056042,0.798852,17.003790,0.009676
106,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,11.000000,14.000000,16.000000,0.000000,0.001066,1.000000,46.000000,58.000000,0.030716,0.338843,0.049587,1.785124,33.677686,0.093726
107,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,12.000000,17.000000,21.000000,0.300000,2.331366,10.000000,38.000000,31.000000,0.012096,0.784722,0.027778,0.923611,27.215278,0.096357
108,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,6.000000,3.000000,12.000000,0.111111,1.406090,9.000000,11.000000,18.000000,0.022321,1.277778,0.222222,3.694444,88.777778,0.095190
109,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,13.000000,8.000000,1.000000,0.000000,0.569424,3.000000,29.000000,1.000000,0.012821,0.147929,0.005917,0.562130,9.000000,0.042486
110,2,5,0.001232,0.000101,0.021812,0.001547,0.000971,5.750000,16.500000,7.250000,0.000000,0.127814,1.250000,66.000000,16.000000,0.042011,1.537190,0.268595,4.884814,151.848140,0.069088
111,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,4.000000,3.000000,7.000000,0.000000,0.363798,10.000000,15.000000,18.000000,0.012500,0.812500,0.062500,2.062500,17.437500,0.034338
112,4,2,0.000493,0.000000,0.000493,0.000000,0.000606,3.312500,3.062500,6.687500,0.077083,0.408147,1.625000,13.437500,19.500000,0.027766,0.863905,0.022501,1.506607,32.342486,0.138447
113,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,7.750000,3.000000,4.000000,0.035714,0.187308,1.750000,10.750000,11.500000,0.001375,0.607982,0.315473,4.922265,105.512708,0.017577
114,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,8.000000,10.000000,75.000000,0.000000,0.865849,10.000000,36.000000,117.000000,0.019531,0.265625,0.046875,1.281250,27.000000,0.017804
115,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,6.000000,4.500000,7.500000,5.500000,0.000000,0.000000,22.000000,16.500000,0.003812,0.211575,0.008570,0.686439,14.688591,0.024907
116,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,4.250000,2.750000,6.750000,0.250000,0.997913,3.000000,9.250000,17.750000,0.000098,2.846680,1.255859,17.445312,477.817383,0.237797
117,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,8.500000,2.500000,5.000000,0.238095,0.551588,2.500000,11.500000,9.000000,0.004348,0.136399,0.001890,0.250168,5.643210,0.007259
118,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,2.500000,1.500000,39.500000,0.050000,0.400007,3.250000,7.750000,57.500000,0.007977,0.408163,0.086168,0.963152,22.019841,0.016834
119,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,13.000000,4.000000,8.000000,0.833333,2.630278,6.000000,11.000000,25.000000,0.033457,0.798817,0.065089,1.828402,28.384615,0.140339
120,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,6.000000,5.000000,13.750000,0.107143,0.478588,1.750000,41.500000,31.500000,0.014887,0.303682,0.028926,1.358208,25.019145,0.040635
121,5,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.640000,15.280000,5.440000,0.042000,0.278084,0.960000,167.320000,17.440000,0.005970,0.113034,0.166825,3.252696,60.041167,0.012035
122,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.000000,3.000000,5.000000,0.000000,0.000000,0.000000,4.000000,11.000000,0.000000,0.333333,0.666667,8.333333,92.444444,0.090313
123,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,7.000000,6.555556,4.000000,0.092593,0.296120,1.333333,27.444444,10.000000,0.004218,0.157458,0.046423,0.506026,12.654760,0.012525
124,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,2.333333,1.000000,4.888889,0.166667,0.251695,0.777778,3.777778,12.000000,0.013904,0.645624,0.025147,0.791451,13.567642,0.054879
125,2,1,0.000246,0.000000,0.021014,0.000561,0.000281,22.750000,74.750000,32.250000,0.166667,0.270056,0.750000,459.000000,87.500000,0.001207,0.041581,0.037313,0.551865,16.351190,0.002332
126,3,4,0.000986,0.000000,0.001499,0.000000,0.000748,10.444444,36.333333,45.555556,0.107407,0.615643,2.444444,199.222222,165.000000,0.050521,1.048460,1.457050,37.301181,499.072704,0.181218
127,4,0,0.000000,0.000000,0.000000,0.000000,0.000091,10.687500,9.500000,8.125000,0.093750,0.141659,0.875000,39.437500,17.187500,0.003520,0.091747,0.007238,0.183597,5.912126,0.009505
128,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,4.500000,1.750000,3.250000,0.000000,0.000000,0.000000,5.000000,4.750000,0.083622,0.794118,0.250865,9.609862,177.133218,0.057789
129,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,4.000000,5.000000,7.000000,0.333333,0.779109,3.000000,24.000000,16.000000,0.037202,1.687500,0.937500,6.937500,70.187500,0.102959
130,6,0,0.000000,0.000000,0.000000,0.000000,0.000091,1.611111,3.444444,10.166667,0.017857,0.123759,0.722222,16.222222,17.694444,0.003517,0.220597,0.093794,2.466587,42.937092,0.014755
131,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,5.250000,126.750000,65.000000,0.091270,0.669709,4.000000,1201.500000,439.250000,0.009757,0.581261,0.379217,8.459991,124.255515,0.068946
132,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,18.000000,12.000000,15.000000,0.000000,0.000000,0.000000,87.000000,33.000000,0.024419,0.330247,0.077160,0.737654,26.046296,0.049950
133,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,24.000000,12.000000,16.000000,0.714286,2.535293,7.000000,113.000000,52.000000,0.009060,0.319444,0.041667,1.093750,18.335069,0.027925
