,team_nusers,team_degree,team_degree_centrality,team_betweenness_centrality,team_closeness_centrality,team_eigenvector_centrality,team_pagerank,team_avg_users_nshot,team_avg_users_in_degree,team_avg_users_out_degree,team_avg_users_rank,team_avg_users_diversity,team_avg_users_nskills,team_avg_users_nfollowers,team_avg_users_nfollowings,team_avg_users_avg_shots_ranking,team_avg_users_avg_shots_ntags,team_avg_users_avg_shots_ncomments,team_avg_users_avg_shots_nlikes,team_avg_users_avg_shots_nviews,team_avg_users_avg_shots_diversity
26,5,0,0.000000,0.000000,0.000000,0.000000,0.000091,6.960000,4.320000,10.040000,0.076190,0.319691,1.160000,21.400000,21.400000,0.017039,0.778270,0.122029,3.338182,37.997505,0.071545
27,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,2.666667,1.111111,29.777778,0.081481,0.589531,2.444444,36.222222,99.777778,0.001512,1.369146,0.345730,7.369835,155.977273,0.097292
28,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,18.500000,11.750000,50.000000,0.187500,0.945136,3.500000,71.750000,99.750000,0.004002,0.172092,0.009345,0.243757,10.509943,0.016838
29,8,7,0.001725,0.000650,0.028587,0.045477,0.001079,5.234375,35.750000,6.875000,0.204427,0.096400,0.390625,295.265625,19.078125,0.000874,0.054482,0.108821,2.112939,37.694436,0.002363
30,4,1,0.000246,0.000000,0.000246,0.000000,0.000606,10.437500,5.062500,10.437500,0.043750,0.316488,1.562500,28.187500,24.187500,0.023231,0.415922,0.195189,0.708665,16.882397,0.068233
31,5,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.040000,1.920000,6.640000,0.040000,0.146936,0.520000,6.240000,18.200000,0.016493,0.199069,0.176689,1.851807,45.343398,0.018911
32,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,58.000000,17.000000,141.000000,0.333333,1.787041,6.000000,106.000000,297.000000,0.002394,0.118906,0.007729,0.238407,5.177467,0.009557
33,13,4,0.000986,0.000068,0.018388,0.000112,0.000701,2.662722,4.041420,8.029586,0.082791,0.090080,0.408284,21.644970,23.461538,0.000470,0.077451,0.067133,0.552707,11.989680,0.001539
34,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,46.000000,176.000000,155.000000,11.000000,0.000000,0.000000,1217.000000,416.000000,0.002584,0.129017,0.121456,2.027410,39.873819,0.007483
35,4,0,0.000000,0.000000,0.000000,0.000000,0.000091,7.375000,10.187500,17.062500,0.006250,0.154499,1.625000,101.875000,84.812500,0.001067,0.079128,0.028449,0.545990,10.335791,0.003983
36,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,13.444444,3.888889,24.111111,0.152778,0.484582,1.888889,24.333333,58.333333,0.005099,0.058776,0.048061,0.480185,14.445632,0.005937
37,3,1,0.000246,0.000000,0.000246,0.000000,0.000606,32.222222,9.000000,27.111111,1.327160,0.389123,1.444444,64.555556,69.444444,0.001353,0.087183,0.003713,0.136493,3.874713,0.005785
38,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,29.750000,56.500000,56.250000,0.154762,0.884624,3.250000,512.500000,163.750000,0.001203,0.066452,0.029017,0.598425,20.334999,0.006429
39,4,1,0.000246,0.000000,0.000246,0.000000,0.000606,26.437500,64.437500,35.437500,0.795833,0.184760,0.625000,507.250000,94.750000,0.003907,0.119248,0.029439,0.511444,16.690645,0.007281
40,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,51.000000,0.000000,553.000000,0.400000,2.484728,10.000000,124.000000,1406.000000,0.001593,0.154171,0.008843,0.269896,3.907343,0.017816
41,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,159.888889,162.666667,117.111111,0.034921,0.412106,3.444444,2174.555556,436.222222,0.000267,0.049726,0.014548,0.284686,13.083481,0.004321
42,4,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.937500,1.750000,8.375000,0.006944,0.126867,1.125000,12.312500,22.187500,0.023481,0.806238,0.254705,5.013214,43.623809,0.060001
43,4,0,0.000000,0.000000,0.000000,0.000000,0.000091,8.625000,7.875000,35.750000,0.031250,0.126014,0.375000,51.562500,94.062500,0.003368,0.127617,0.024799,0.750628,11.681413,0.010879
44,4,1,0.000246,0.000000,0.020405,0.001077,0.000266,4.625000,24.312500,25.187500,0.112500,0.487210,1.437500,143.812500,95.875000,0.001273,0.071069,0.011710,0.430092,6.834280,0.003788
45,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,14.000000,4.000000,36.250000,0.200000,1.072256,5.000000,35.750000,80.500000,0.005992,0.186797,0.021367,0.459375,10.179961,0.024630
46,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,4.000000,1.000000,48.000000,0.500000,2.667704,8.000000,15.000000,89.000000,0.048169,2.250000,0.437500,9.875000,166.562500,0.271782
47,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.750000,5.500000,106.500000,0.208333,0.858157,3.000000,24.750000,176.000000,0.043924,1.678571,2.014031,19.894133,596.397959,0.228543
48,10,3,0.000739,0.000000,0.000739,0.000000,0.000889,5.520000,7.190000,6.870000,0.025611,0.093391,0.470000,138.980000,20.580000,0.003906,0.065168,0.018543,0.207610,5.543018,0.005121
49,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,38.750000,27.250000,70.250000,0.077778,0.556370,3.500000,140.500000,168.750000,0.001713,0.034831,0.007489,0.106539,5.024701,0.002779
50,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,34.000000,35.250000,137.250000,0.450000,0.651931,1.500000,268.750000,306.250000,0.001282,0.098245,0.019758,0.225697,21.018125,0.005229
51,11,3,0.000739,0.000126,0.023526,0.006853,0.000632,2.809917,5.975207,10.181818,0.029634,0.102260,0.371901,26.735537,22.479339,0.001305,0.069701,0.036857,0.764683,29.021579,0.004084
52,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,19.750000,10.500000,65.500000,2.833333,0.509144,2.250000,72.250000,133.250000,0.012730,0.305201,0.023744,0.412274,12.252036,0.035841
53,7,1,0.000246,0.000000,0.000329,0.000000,0.000472,1.244898,2.061224,7.897959,0.012755,0.081039,0.326531,11.877551,23.204082,0.007180,0.276605,0.086008,1.570592,28.918355,0.040824
54,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,62.666667,9.111111,24.666667,0.174074,0.895201,2.888889,88.777778,72.777778,0.000858,0.029984,0.003358,0.042463,2.292259,0.002967
55,8,0,0.000000,0.000000,0.000000,0.000000,0.000091,4.468750,11.109375,10.625000,0.038281,0.155322,0.609375,90.765625,23.734375,0.000937,0.151058,0.085825,0.434381,14.741747,0.007879
56,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,4.777778,9.666667,38.666667,0.100000,0.619867,2.000000,35.111111,72.777778,0.005087,0.168089,0.033303,0.589252,13.339144,0.012829
57,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,35.000000,18.000000,53.000000,0.400000,1.301095,5.000000,73.000000,130.000000,0.005347,0.213878,0.018776,0.404898,7.753469,0.012999
58,6,0,0.000000,0.000000,0.000000,0.000000,0.000091,11.027778,5.777778,16.277778,0.105093,0.334498,1.027778,34.444444,33.472222,0.000605,0.034123,0.005137,0.061025,2.284651,0.002368
59,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,13.666667,15.888889,21.222222,0.072840,0.446526,2.111111,97.666667,66.555556,0.003229,0.156029,0.032002,0.430265,19.122551,0.018548
60,8,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.781250,2.328125,10.171875,0.039757,0.186609,0.828125,14.656250,22.968750,0.011596,0.262784,0.067546,1.388706,33.788232,0.020895
61,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,64.000000,15.000000,62.000000,0.375000,2.407792,8.000000,85.000000,139.000000,0.002985,0.067139,0.006836,0.166748,4.671387,0.009073
62,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,1.555556,1.666667,41.111111,0.065079,0.584522,1.888889,12.444444,93.444444,0.002593,0.331129,0.099836,1.535950,25.976505,0.014735
63,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,4.888889,6.222222,23.777778,0.072840,0.468268,2.111111,41.666667,57.222222,0.004350,0.242565,0.087361,0.582386,20.403335,0.020794
64,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,33.000000,7.000000,100.000000,0.300000,1.764439,10.000000,36.000000,269.000000,0.001616,0.139578,0.009183,0.338843,4.696970,0.006380
65,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,8.250000,7.750000,46.000000,0.100000,0.265229,1.250000,37.500000,87.250000,0.004554,0.338156,0.038146,0.702932,18.828993,0.018845
66,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,15.500000,10.250000,86.750000,0.107143,0.540672,1.750000,77.500000,228.500000,0.036449,1.782921,0.254367,4.372145,117.004837,0.083478
67,5,0,0.000000,0.000000,0.000000,0.000000,0.000091,5.920000,2.960000,11.840000,0.022182,0.247231,1.160000,16.280000,24.840000,0.004961,0.120724,0.010417,0.286673,7.444751,0.012273
68,6,0,0.000000,0.000000,0.000000,0.000000,0.000091,2.583333,1.111111,4.250000,0.044444,0.134607,0.583333,4.833333,12.250000,0.002575,0.325737,0.132725,2.165725,25.828726,0.015292
69,6,7,0.001725,0.000635,0.024553,0.004749,0.001498,7.611111,55.222222,42.722222,0.090278,0.319024,1.111111,304.888889,86.500000,0.000932,0.041939,0.032342,0.536841,15.088637,0.004179
70,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,7.000000,4.000000,19.000000,0.400000,2.633311,10.000000,14.000000,36.000000,0.048847,1.326531,0.040816,3.469388,55.102041,0.143072
71,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,14.000000,11.000000,70.000000,0.500000,0.945224,4.000000,48.000000,151.000000,0.015276,0.627551,0.061224,1.438776,31.607143,0.071711
72,5,1,0.000246,0.000000,0.016186,0.000006,0.000310,1.120000,5.000000,9.360000,0.042857,0.116603,0.360000,17.840000,20.640000,0.013560,0.536589,1.040087,8.372427,147.228155,0.071330
73,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,13.333333,5.666667,15.222222,0.068783,0.270894,1.444444,29.444444,35.111111,0.000982,0.097239,0.017369,0.218198,7.492461,0.003412
74,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,8.888889,72.333333,15.111111,0.086083,0.541610,3.333333,548.444444,25.444444,0.029516,0.504457,0.942342,11.554263,115.343515,0.080423
75,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,2.500000,1.000000,23.500000,0.125000,0.507344,1.750000,3.500000,30.500000,0.048641,1.093750,0.015625,2.148438,43.683594,0.197952
76,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,6.500000,1.000000,12.500000,0.208333,1.027650,4.000000,2.500000,16.000000,0.034890,0.573785,0.000434,4.465278,26.606771,0.111835
77,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,7.444444,3.888889,30.111111,0.064815,0.504230,2.111111,31.111111,53.777778,0.002139,0.132565,0.026590,0.524460,12.288879,0.011567
78,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,17.000000,16.000000,53.000000,0.400000,1.621947,5.000000,151.000000,97.000000,0.009454,0.380623,0.173010,2.698962,79.252595,0.037570
79,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.000000,1.000000,34.000000,0.000000,0.000000,0.000000,11.000000,62.000000,0.148148,0.888889,1.000000,11.000000,166.666667,0.091249
80,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,23.000000,16.000000,240.000000,0.384615,3.703389,13.000000,109.000000,391.000000,0.005820,0.370510,0.058601,0.914934,40.826087,0.045709
81,8,1,0.000246,0.000000,0.000329,0.000000,0.000472,3.000000,10.781250,23.750000,0.190365,0.069322,0.359375,81.453125,83.734375,0.001543,0.085669,0.034906,0.701731,13.080903,0.008854
82,7,0,0.000000,0.000000,0.000000,0.000000,0.000091,1.714286,1.775510,4.428571,0.051952,0.285571,0.938776,8.551020,7.816327,0.003608,0.213074,0.096917,1.278231,18.306382,0.022047
83,5,0,0.000000,0.000000,0.000000,0.000000,0.000091,2.440000,1.520000,13.120000,0.061333,0.378615,1.480000,9.560000,25.480000,0.004779,0.290656,0.147791,1.923222,24.022360,0.031394
84,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,2.555556,1.444444,11.111111,0.018519,0.147488,1.555556,10.111111,18.000000,0.001285,0.516574,0.579444,12.524259,158.926605,0.017896
85,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,8.500000,5.500000,16.000000,0.375000,0.705461,2.000000,51.500000,35.500000,0.026522,0.512153,0.193056,3.015625,53.409583,0.063236
86,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,4.000000,14.000000,97.000000,0.200000,1.973552,10.000000,34.000000,181.000000,0.089394,2.062500,0.437500,9.625000,93.625000,0.309398
87,1,2,0.000493,0.000401,0.018319,0.000048,0.000511,10.000000,15.000000,44.000000,0.000000,0.013321,2.000000,39.000000,89.000000,0.043333,0.200000,0.100000,2.080000,19.070000,0.024171
88,4,0,0.000000,0.000000,0.000000,0.000000,0.000091,5.750000,1.375000,7.000000,0.078001,0.478922,1.875000,7.562500,10.375000,0.006863,0.078390,0.034349,0.744990,8.496216,0.013751
89,7,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.571429,4.489796,21.673469,0.050340,0.286756,1.265306,44.408163,52.816327,0.001538,0.066404,0.019053,0.293286,10.046538,0.008088
90,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,8.000000,7.250000,27.000000,0.225000,1.242358,5.000000,37.750000,50.000000,0.006460,0.249466,0.031558,0.872535,12.184747,0.018194
91,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,18.000000,52.000000,55.000000,0.333333,1.023384,3.000000,304.000000,101.000000,0.007433,0.333333,0.259259,2.898148,75.212963,0.031293
92,2,1,0.000246,0.000000,0.000832,0.000000,0.000358,8.000000,9.750000,21.250000,0.263889,1.459894,4.750000,32.500000,49.750000,0.031189,1.089774,1.291155,14.998778,170.225030,0.145559
93,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,5.444444,2.000000,18.555556,0.070370,0.411659,1.777778,10.888889,31.777778,0.011700,0.434214,0.004801,0.598312,25.873303,0.028831
94,10,1,0.000246,0.000000,0.000246,0.000000,0.000606,1.530000,6.530000,6.880000,0.138302,0.182556,0.850000,55.970000,14.160000,0.002062,0.178443,0.175119,1.227996,35.392258,0.021939
95,6,2,0.000493,0.000000,0.018496,0.000228,0.000472,1.277778,3.305556,10.722222,0.313492,0.086043,0.555556,13.083333,22.250000,0.002569,0.427497,0.046691,1.905205,38.600258,0.033807
96,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,9.888889,4.111111,31.888889,1.314815,0.347099,1.111111,37.222222,87.111111,0.005903,0.135913,0.017670,0.514247,11.813178,0.020309
97,2,1,0.000246,0.000000,0.000246,0.000000,0.000606,25.000000,68.000000,113.500000,0.207143,1.698303,6.000000,428.000000,230.750000,0.094252,2.023365,1.254030,27.121034,287.049179,0.487189
98,5,0,0.000000,0.000000,0.000000,0.000000,0.000091,9.240000,2.520000,11.520000,0.066444,0.254575,1.120000,20.800000,23.800000,0.002034,0.047633,0.019562,0.176795,3.396592,0.003921
99,4,1,0.000246,0.000000,0.000246,0.000000,0.000606,31.687500,41.250000,26.687500,0.085417,0.736293,2.500000,339.437500,60.812500,0.000687,0.049287,0.021544,0.607435,13.585729,0.006837
100,4,0,0.000000,0.000000,0.000000,0.000000,0.000091,7.500000,2.062500,11.437500,0.065873,0.409387,2.250000,18.000000,25.000000,0.000738,0.461474,0.005726,0.530379,23.506841,0.044033
101,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,7.750000,9.750000,31.750000,0.100000,0.428033,3.500000,79.750000,101.250000,0.007856,0.663166,0.218062,2.636938,52.106686,0.049741
102,4,1,0.000246,0.000000,0.020121,0.000770,0.000270,4.625000,3.312500,8.562500,0.085227,0.415080,1.437500,14.187500,18.000000,0.003751,0.160937,0.018222,0.384682,7.928141,0.012273
103,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,2.000000,5.000000,55.000000,0.400000,2.250950,10.000000,16.000000,133.000000,0.087121,5.750000,1.750000,27.500000,500.500000,0.450643
104,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,11.333333,2.444444,32.000000,0.033333,0.374698,2.222222,19.333333,61.555556,0.006051,0.345422,0.009900,0.624616,11.030270,0.042440
105,5,0,0.000000,0.000000,0.000000,0.000000,0.000091,5.600000,1.280000,8.960000,0.053333,0.102184,0.440000,7.160000,18.320000,0.002002,0.124378,0.012600,0.352395,6.018104,0.007971
106,8,3,0.000739,0.000000,0.029262,0.047115,0.000518,2.250000,1.656250,4.312500,0.031696,0.114691,0.421875,8.890625,10.765625,0.006005,0.198654,0.079374,0.679269,12.768560,0.027807
107,5,0,0.000000,0.000000,0.000000,0.000000,0.000091,8.320000,5.000000,16.800000,0.083175,0.323768,1.400000,23.680000,36.480000,0.002197,0.134378,0.035692,0.454597,7.243476,0.018428
108,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,14.500000,15.250000,45.000000,0.000000,0.263306,5.750000,124.500000,267.000000,0.015086,0.328069,0.041410,1.236045,15.426241,0.063481
109,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,37.000000,0.000000,199.000000,0.500000,4.087003,12.000000,241.000000,358.000000,0.007970,0.276114,0.067933,1.098612,30.174580,0.038979
110,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,2.333333,6.888889,20.444444,0.000000,0.000000,0.000000,24.888889,45.111111,0.017124,0.331962,0.168724,2.635117,39.839506,0.035049
111,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,9.000000,5.000000,110.000000,0.000000,0.000000,0.000000,27.000000,210.000000,0.020576,0.222222,0.074074,2.555556,33.419753,0.031508
112,4,0,0.000000,0.000000,0.000000,0.000000,0.000091,2.125000,1.500000,8.125000,0.085069,0.411488,1.750000,7.125000,18.875000,0.013610,0.382195,0.108923,1.255392,21.299986,0.049499
113,1,0,0.000000,0.000000,0.000000,0.000000,0.000091,70.000000,264.000000,271.000000,0.300000,2.751344,10.000000,1876.000000,668.000000,0.001700,0.090612,0.057755,1.587551,70.763878,0.005347
114,2,3,0.000739,0.000206,0.014604,0.000001,0.000803,2.000000,12.750000,20.750000,0.055556,0.394267,2.250000,31.750000,45.500000,0.015986,0.367347,1.081633,14.280612,130.755102,0.026251
115,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,2.444444,11.444444,17.333333,2.444444,0.000000,0.000000,40.000000,37.444444,0.010264,0.274266,0.351920,2.976269,39.655213,0.039741
116,7,0,0.000000,0.000000,0.000000,0.000000,0.000091,0.755102,1.591837,8.081633,0.011662,0.072579,0.285714,5.897959,17.122449,0.023685,0.504771,0.810469,6.128154,94.482500,0.056978
117,4,0,0.000000,0.000000,0.000000,0.000000,0.000091,7.937500,2.937500,7.125000,0.055556,0.268730,1.125000,18.562500,15.875000,0.000524,0.325194,0.010173,0.352678,11.167631,0.002532
118,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,7.555556,2.666667,10.888889,0.074074,0.476605,1.777778,12.444444,21.111111,0.004259,0.235539,0.019663,0.322879,9.803148,0.027996
119,5,1,0.000246,0.000000,0.000246,0.000000,0.000606,4.520000,2.240000,12.120000,0.055238,0.226519,0.680000,11.640000,26.200000,0.012076,0.252354,0.073537,1.411847,26.650525,0.021330
120,1,1,0.000246,0.000000,0.000246,0.000000,0.000606,3.000000,7.000000,0.000000,0.375000,2.024282,8.000000,39.000000,0.000000,0.147795,2.333333,0.222222,7.777778,215.555556,0.550230
121,3,0,0.000000,0.000000,0.000000,0.000000,0.000091,5.000000,4.000000,18.111111,1.255556,0.260637,1.111111,21.333333,32.000000,0.014663,0.705215,0.585979,6.189279,99.652431,0.071624
122,4,0,0.000000,0.000000,0.000000,0.000000,0.000091,2.125000,1.562500,9.562500,0.020313,0.211566,1.125000,6.062500,18.062500,0.013222,0.830680,0.091927,2.444136,69.678778,0.092650
123,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.250000,6.750000,26.500000,0.194444,0.874078,2.250000,25.500000,59.250000,0.067126,3.215278,2.552083,19.887153,385.420139,0.328075
124,5,2,0.000493,0.000090,0.023856,0.010519,0.000448,6.120000,14.640000,44.680000,0.104889,0.422286,1.440000,112.200000,88.560000,0.001336,0.102601,0.089960,1.197922,40.522001,0.006444
125,5,0,0.000000,0.000000,0.000000,0.000000,0.000091,1.960000,1.760000,12.840000,1.320000,0.000000,0.000000,5.920000,25.880000,0.002019,0.167460,0.027234,0.535952,8.655289,0.011461
126,3,1,0.000246,0.000000,0.015036,0.000001,0.000258,2.111111,2.222222,41.666667,0.022222,0.093129,0.555556,5.888889,78.555556,0.022248,0.172840,0.166667,1.929784,21.914352,0.020040
127,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,2.000000,3.500000,27.000000,0.208333,1.009990,3.750000,14.750000,47.000000,0.051846,1.012222,0.534444,7.584444,165.596667,0.156177
128,4,0,0.000000,0.000000,0.000000,0.000000,0.000091,3.250000,16.000000,20.812500,0.070833,0.164650,0.500000,122.312500,43.500000,0.008967,0.108037,0.053408,1.051992,28.230832,0.011283
129,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,19.500000,7.750000,63.750000,0.238889,1.208831,4.750000,37.000000,114.250000,0.001478,0.103519,0.005120,0.246585,5.559043,0.006457
130,6,0,0.000000,0.000000,0.000000,0.000000,0.000091,6.611111,3.750000,15.638889,0.318750,0.072510,0.500000,16.083333,43.722222,0.000680,0.182424,0.060542,1.947038,24.973707,0.012074
131,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,7.500000,9.750000,32.250000,0.222222,0.777503,3.000000,42.500000,56.000000,0.006070,0.319375,0.020000,0.746875,23.900625,0.034077
132,2,0,0.000000,0.000000,0.000000,0.000000,0.000091,4.250000,4.000000,51.750000,0.062500,0.349381,2.000000,19.250000,105.500000,0.010908,0.482143,0.126837,1.444541,37.475153,0.037472
